id;asins;brand;categories;colors;count;dateadded;dateupdated;descriptions;dimension;ean;features;flavors;imageurls;isbn;keys;manufacturer;manufacturernumber;merchants;name;prices_amountmin;prices_amountmax;prices_availability;prices_color;prices_condition;prices_count;prices_currency;prices_dateadded;prices_dateseen;prices_flavor;prices_issale;prices_merchant;prices_offer;sourceurls;upc;vin;websiteids;weight
AVpfBfcAilAPnD_xTQU1;B016A2KJ5M;Seiko;Clothing, Shoes & Jewelry,Men,Watches,Wrist Watches;Black;;2016-04-02T14:42:35Z;2016-07-20T15:36:51Z;;;;"[{""key"":""Dial Color"",""value"":[""Black""]},{""key"":""Style"",""value"":[""Casual""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Display"",""value"":[""Analog""]},{""key"":""Case Diameter"",""value"":[""40""]},{""key"":""Fastener"",""value"":[""Deployment Clasp""]},{""key"":""Movement"",""value"":[""Mechanical""]},{""key"":""Date"",""value"":[""Date""]},{""key"":""Age"",""value"":[""Adult""]},{""key"":""Band Length"",""value"":[""8""]},{""key"":""material"",""value"":[""Stainless Steel""]}]";;http://ecx.images-amazon.com/images/I/41sEL6jjbXL._SY300_QL70_.jpg,http://ecx.images-amazon.com/images/I/41sEL6jjbXL._SR38,50_.jpg,http://ecx.images-amazon.com/images/I/412cVvaKw8L._SR38,50_.jpg,http://ecx.images-amazon.com/images/I/419bk4wojqL._SR38,50_.jpg;;seiko/snzj05k,seikomens5sportsanalogdressautomaticwatchnwtsnzj05k1/9sia0391f89504,seikomens5sportsanalogdressautomaticwatchnwtsnzj05k1/b016a2kj5m;;SNZJ05K;"[{""dateSeen"":[""2016-03-11T00:00:00Z""],""name"":""Areatrend - Newegg.com""}]";Seiko Mens 5 Sports Analog Dress Automatic Watch Nwt Snzj05k1;134.11;134.11;;;New;;USD;2016-04-02T14:42:35Z;2016-03-11T00:00:00Z;;true;AreaTrend;;http://www.amazon.com/Seiko-SPORTS-Analog-Automatic-SNZJ05K1/dp/B016A2KJ5M;;;;
AVpfBfcAilAPnD_xTQU1;B016A2KJ5M;Seiko;Clothing, Shoes & Jewelry,Men,Watches,Wrist Watches;Black;;2016-04-02T14:42:35Z;2016-07-20T15:36:51Z;;;;"[{""key"":""Dial Color"",""value"":[""Black""]},{""key"":""Style"",""value"":[""Casual""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Display"",""value"":[""Analog""]},{""key"":""Case Diameter"",""value"":[""40""]},{""key"":""Fastener"",""value"":[""Deployment Clasp""]},{""key"":""Movement"",""value"":[""Mechanical""]},{""key"":""Date"",""value"":[""Date""]},{""key"":""Age"",""value"":[""Adult""]},{""key"":""Band Length"",""value"":[""8""]},{""key"":""material"",""value"":[""Stainless Steel""]}]";;http://ecx.images-amazon.com/images/I/41sEL6jjbXL._SY300_QL70_.jpg,http://ecx.images-amazon.com/images/I/41sEL6jjbXL._SR38,50_.jpg,http://ecx.images-amazon.com/images/I/412cVvaKw8L._SR38,50_.jpg,http://ecx.images-amazon.com/images/I/419bk4wojqL._SR38,50_.jpg;;seiko/snzj05k,seikomens5sportsanalogdressautomaticwatchnwtsnzj05k1/9sia0391f89504,seikomens5sportsanalogdressautomaticwatchnwtsnzj05k1/b016a2kj5m;;SNZJ05K;"[{""dateSeen"":[""2016-03-11T00:00:00Z""],""name"":""Areatrend - Newegg.com""}]";Seiko Mens 5 Sports Analog Dress Automatic Watch Nwt Snzj05k1;275.00;275.00;;;New;;USD;2016-04-02T14:42:35Z;2016-03-11T00:00:00Z;;false;AreaTrend;;http://www.amazon.com/Seiko-SPORTS-Analog-Automatic-SNZJ05K1/dp/B016A2KJ5M;;;;
AVpfF_1UilAPnD_xUz3_;B00FYJOHQU;Thomas Earnshaw;Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches;;;2015-10-14T02:24:54Z;2016-07-27T07:56:17Z;;;;;;;;thomasearnshawmenses803102maskelynetwotonestainlesssteelwatchwithbrowngenuineleatherband/b00fyjohqu,thomasearnshaw/es803102,earnshawmenses803102maskelyneanalogdisplayjapanesequartzbrownwatch/b00fyjohqu;;ES-8031-02;;Thomas Earnshaw Men's Es-8031-02 Maskelyne Two-tone Stainless Steel Watch With Brown Genuine Leather Band;141.97;141.97;;;;;USD;2015-10-24T18:25:33Z;2015-10-23T00:00:00Z;;true;;;http://www.amazon.com/Thomas-Earnshaw-ES-8031-02-Maskelyne-Stainless/dp/B00FYJOHQU,http://www.amazon.com/Earnshaw-ES-8031-02-Maskelyne-Display-Japanese/dp/B00FYJOHQU;;;;
AVpfF_1UilAPnD_xUz3_;B00FYJOHQU;Thomas Earnshaw;Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches;;;2015-10-14T02:24:54Z;2016-07-27T07:56:17Z;;;;;;;;thomasearnshawmenses803102maskelynetwotonestainlesssteelwatchwithbrowngenuineleatherband/b00fyjohqu,thomasearnshaw/es803102,earnshawmenses803102maskelyneanalogdisplayjapanesequartzbrownwatch/b00fyjohqu;;ES-8031-02;;Thomas Earnshaw Men's Es-8031-02 Maskelyne Two-tone Stainless Steel Watch With Brown Genuine Leather Band;520.0;520.0;;;;;USD;2015-10-24T18:25:33Z;2015-10-23T00:00:00Z;;false;;;http://www.amazon.com/Thomas-Earnshaw-ES-8031-02-Maskelyne-Stainless/dp/B00FYJOHQU,http://www.amazon.com/Earnshaw-ES-8031-02-Maskelyne-Display-Japanese/dp/B00FYJOHQU;;;;
AVpe8UCfLJeJML43y1dI;;Bedroom Athletics;All Men's Shoes,Shoes,Men's Shoes,Women's Shoes,Clothing,All Women's Shoes;;;2016-11-11T09:50:23Z;2016-11-11T09:50:23Z;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches ps7035383""},{""dateSeen"":[""2016-10-05T22:27:15Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches ps7017579""}]";;;"[{""key"":""Material"",""value"":[""Canvas""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""10""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Model"",""value"":[""211-048-022""]},{""key"":""Country of Origin - Components"",""value"":[""USA or Imported""]},{""key"":""Manufacturer Part Number"",""value"":[""211-048-022""]},{""key"":""Brand"",""value"":[""Bedroom Athletics""]},{""key"":""Age Group"",""value"":[""Adult""]}]";;https://i5.walmartimages.com/asr/5daed6f8-86b4-4954-bf0e-b3cc1142221e_1.120645ffb3cfb9f703f6f4125c170a29.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a9ab468a-4887-4cba-a768-fd3a261e52f2_1.f2f2cde9b63c8991758d3be51795be97.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;bedroomathletics/211048022;Bedroom Athletics;211-048-022;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""name"":""Apparelsave""}]";Bedroom Athletics Bale Slippers Men  Round Toe Canvas Black Slipper;40.00;40.00;;;new;;USD;2016-11-11T09:50:23Z;2016-11-11T09:50:23Z;;false;ApparelSave - Walmart.com;;https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422,https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905;;;;
AVpe8UCfLJeJML43y1dI;;Bedroom Athletics;All Men's Shoes,Shoes,Men's Shoes,Women's Shoes,Clothing,All Women's Shoes;;;2016-11-11T09:50:23Z;2016-11-11T09:50:23Z;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches ps7035383""},{""dateSeen"":[""2016-10-05T22:27:15Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches ps7017579""}]";;;"[{""key"":""Material"",""value"":[""Canvas""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""10""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Model"",""value"":[""211-048-022""]},{""key"":""Country of Origin - Components"",""value"":[""USA or Imported""]},{""key"":""Manufacturer Part Number"",""value"":[""211-048-022""]},{""key"":""Brand"",""value"":[""Bedroom Athletics""]},{""key"":""Age Group"",""value"":[""Adult""]}]";;https://i5.walmartimages.com/asr/5daed6f8-86b4-4954-bf0e-b3cc1142221e_1.120645ffb3cfb9f703f6f4125c170a29.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a9ab468a-4887-4cba-a768-fd3a261e52f2_1.f2f2cde9b63c8991758d3be51795be97.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;bedroomathletics/211048022;Bedroom Athletics;211-048-022;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""name"":""Apparelsave""}]";Bedroom Athletics Bale Slippers Men  Round Toe Canvas Black Slipper;29.99;29.99;;;new;;USD;2016-11-11T09:50:23Z;2016-11-09T00:00:00Z;;true;ApparelSave - Walmart.com;REDUCED USD 10.01;https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422,https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905;;;;
AVpe8UCfLJeJML43y1dI;;Bedroom Athletics;All Men's Shoes,Shoes,Men's Shoes,Women's Shoes,Clothing,All Women's Shoes;;;2016-11-11T09:50:23Z;2016-11-11T09:50:23Z;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches ps7035383""},{""dateSeen"":[""2016-10-05T22:27:15Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches ps7017579""}]";;;"[{""key"":""Material"",""value"":[""Canvas""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""10""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Model"",""value"":[""211-048-022""]},{""key"":""Country of Origin - Components"",""value"":[""USA or Imported""]},{""key"":""Manufacturer Part Number"",""value"":[""211-048-022""]},{""key"":""Brand"",""value"":[""Bedroom Athletics""]},{""key"":""Age Group"",""value"":[""Adult""]}]";;https://i5.walmartimages.com/asr/5daed6f8-86b4-4954-bf0e-b3cc1142221e_1.120645ffb3cfb9f703f6f4125c170a29.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a9ab468a-4887-4cba-a768-fd3a261e52f2_1.f2f2cde9b63c8991758d3be51795be97.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;bedroomathletics/211048022;Bedroom Athletics;211-048-022;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""name"":""Apparelsave""}]";Bedroom Athletics Bale Slippers Men  Round Toe Canvas Black Slipper;23.99;23.99;;;new;;USD;2016-11-11T09:50:23Z;2016-10-04T00:00:00Z;;true;ApparelSave - Walmart.com;REDUCED USD 16.01;https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422,https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905;;;;
AVpe8UCfLJeJML43y1dI;;Bedroom Athletics;All Men's Shoes,Shoes,Men's Shoes,Women's Shoes,Clothing,All Women's Shoes;;;2016-11-11T09:50:23Z;2016-11-11T09:50:23Z;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches ps7035383""},{""dateSeen"":[""2016-10-05T22:27:15Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches ps7017579""}]";;;"[{""key"":""Material"",""value"":[""Canvas""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""10""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Model"",""value"":[""211-048-022""]},{""key"":""Country of Origin - Components"",""value"":[""USA or Imported""]},{""key"":""Manufacturer Part Number"",""value"":[""211-048-022""]},{""key"":""Brand"",""value"":[""Bedroom Athletics""]},{""key"":""Age Group"",""value"":[""Adult""]}]";;https://i5.walmartimages.com/asr/5daed6f8-86b4-4954-bf0e-b3cc1142221e_1.120645ffb3cfb9f703f6f4125c170a29.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a9ab468a-4887-4cba-a768-fd3a261e52f2_1.f2f2cde9b63c8991758d3be51795be97.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;bedroomathletics/211048022;Bedroom Athletics;211-048-022;"[{""dateSeen"":[""2016-11-11T09:50:23Z""],""name"":""Apparelsave""}]";Bedroom Athletics Bale Slippers Men  Round Toe Canvas Black Slipper;21.99;21.99;;;new;;USD;2016-11-11T09:50:23Z;2016-11-11T09:50:23Z;;true;ApparelSave - Walmart.com;REDUCED USD 18.01;https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422,https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905;;;;
AVpfBL0VLJeJML430k_Y;;Electric;Sporting Goods,Cycling,Sunglasses, Goggles,Clothing, Shoes, Accessories,Men's Sunglasses;Gloss Black;;2016-02-14T11:25:31Z;2016-02-14T11:25:31Z;;;8,84932E+11;"[{""key"":""Protection"",""value"":[""100% UV""]},{""key"":""Designed For"",""value"":[""Men""]},{""key"":""Model"",""value"":[""Detroit XL""]},{""key"":""Product Code"",""value"":[""ES10801603""]},{""key"":""Condition"",""value"":[""New""]},{""key"":""Accessory Type"",""value"":[""Sunglasses""]}]";;http://i.ebayimg.com/00/s/Mjk5WDYyMA==/z/YOAAAOxyAZ9SSqMP/$T2eC16JHJF0FFZuvU(NFBSSqMPJZlw~~60_10.JPG,http://i.ebayimg.com/00/s/MzMwWDYyMA==/z/bWwAAOxydyxSSqMR/$(KGrHqNHJE4FI5w604QNBSSqMQrvuw~~60_10.JPG,http://i.ebayimg.com/00/s/MzEwWDYyMA==/z/dAYAAOxyfSpSSqMS/$T2eC16ZHJGYE9noojej+BSSqMSOh2Q~~60_10.JPG;;newelectricsunglassesdetroitxlglossblackgreypolarizedes10801603/350872201001,0884932160786,884932160786,electric/detroitxl;;Detroit XL;"[{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Sunnyshack - Ebay.com""},{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Savvy-lifestyle - Ebay.com""}]";New Electric Sunglasses Detroit Xl Gloss Black / Grey Polarized Es10801603;45.00;45.00;;;New;;AUD;2016-02-14T11:25:31Z;2016-02-12T00:00:00Z;;false;;;http://www.ebay.com.au/itm/NEW-Electric-Sunglasses-DETROIT-XL-Gloss-Black-Grey-Polarized-ES10801603-/350872201001?hash=item51b19ce729:g:YOAAAOxyAZ9SSqMP;8,84932E+11;;;
AVpfBL0VLJeJML430k_Y;;Electric;Sporting Goods,Cycling,Sunglasses, Goggles,Clothing, Shoes, Accessories,Men's Sunglasses;Gloss Black;;2016-02-14T11:25:31Z;2016-02-14T11:25:31Z;;;8,84932E+11;"[{""key"":""Protection"",""value"":[""100% UV""]},{""key"":""Designed For"",""value"":[""Men""]},{""key"":""Model"",""value"":[""Detroit XL""]},{""key"":""Product Code"",""value"":[""ES10801603""]},{""key"":""Condition"",""value"":[""New""]},{""key"":""Accessory Type"",""value"":[""Sunglasses""]}]";;http://i.ebayimg.com/00/s/Mjk5WDYyMA==/z/YOAAAOxyAZ9SSqMP/$T2eC16JHJF0FFZuvU(NFBSSqMPJZlw~~60_10.JPG,http://i.ebayimg.com/00/s/MzMwWDYyMA==/z/bWwAAOxydyxSSqMR/$(KGrHqNHJE4FI5w604QNBSSqMQrvuw~~60_10.JPG,http://i.ebayimg.com/00/s/MzEwWDYyMA==/z/dAYAAOxyfSpSSqMS/$T2eC16ZHJGYE9noojej+BSSqMSOh2Q~~60_10.JPG;;newelectricsunglassesdetroitxlglossblackgreypolarizedes10801603/350872201001,0884932160786,884932160786,electric/detroitxl;;Detroit XL;"[{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Sunnyshack - Ebay.com""},{""dateSeen"":[""2016-02-12T00:00:00Z""],""name"":""Savvy-lifestyle - Ebay.com""}]";New Electric Sunglasses Detroit Xl Gloss Black / Grey Polarized Es10801603;209.00;209.00;;;New with tags;;AUD;2016-02-14T11:25:31Z;2016-02-12T00:00:00Z;;false;;;http://www.ebay.com.au/itm/NEW-Electric-Sunglasses-DETROIT-XL-Gloss-Black-Grey-Polarized-ES10801603-/350872201001?hash=item51b19ce729:g:YOAAAOxyAZ9SSqMP;8,84932E+11;;;
AVpfSJV8ilAPnD_xYzOq;;Reebok;All Men's Shoes,Shoes,Men's Shoes,Clothing;BlueVoltPinkYellowWhiteBlack;;2017-01-27T01:24:25Z;2017-01-27T01:24:25Z;"[{""dateSeen"":[""2017-01-27T01:24:25Z""],""sourceURLs"":[""https://www.walmart.com/ip/Reebok-Zig-Ultra-Gradeschool-Kid-s-Shoes-Size/124210113""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Reebok Zig Ultra Gradeschool Kid's Shoes SizeGive your little athlete a running shoe that's sure to put a kick in his step. Enter the Boys' Grade School Reebok ZigUltra Running Shoes, ultra-responsive sneaks that offer top-notch impact absorption with sporty style.Featuring a high abrasion rubber outsole and synthetic and mesh upper, these sneaks are durable, breathable, and supportive. He'll be steady as he goes thanks to the low-cut design for easy mobility, while the unique ZigKick sole provides responsive cushioning at the point of impact.Whether he's training to become a track star or just wanting kicks that look as great as they feel, look no further than the ZigUltra.""}]";;8,86839E+11;"[{""key"":""Gender"",""value"":[""Girls""]},{""key"":""Shoe Category"",""value"":[""Girls Shoes""]},{""key"":""Color"",""value"":[""Blue/Volt/Pink/Yellow/White/Black""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Athletic""]},{""key"":""Brand"",""value"":[""Reebok""]},{""key"":""Shoe Width"",""value"":[""Medium""]}]";;https://i5.walmartimages.com/asr/12d369ae-9dac-452c-99af-17d406c2e7d9_1.d40776ff085c42720951d398edeb0ebb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;"886839235819;0890000000000";;;"[{""dateSeen"":[""2017-01-27T01:24:25Z""],""name"":""Shoenerds""}]";Reebok Zig Ultra Gradeschool Kid's Shoes Size;64.90;64.90;;;;;USD;2017-01-27T01:24:25Z;2017-01-24T00:00:00Z;;true;;REDUCED;https://www.walmart.com/ip/Reebok-Zig-Ultra-Gradeschool-Kid-s-Shoes-Size/124210113;8,86839E+11;;;
AVpfSJV8ilAPnD_xYzOq;;Reebok;All Men's Shoes,Shoes,Men's Shoes,Clothing;BlueVoltPinkYellowWhiteBlack;;2017-01-27T01:24:25Z;2017-01-27T01:24:25Z;"[{""dateSeen"":[""2017-01-27T01:24:25Z""],""sourceURLs"":[""https://www.walmart.com/ip/Reebok-Zig-Ultra-Gradeschool-Kid-s-Shoes-Size/124210113""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Reebok Zig Ultra Gradeschool Kid's Shoes SizeGive your little athlete a running shoe that's sure to put a kick in his step. Enter the Boys' Grade School Reebok ZigUltra Running Shoes, ultra-responsive sneaks that offer top-notch impact absorption with sporty style.Featuring a high abrasion rubber outsole and synthetic and mesh upper, these sneaks are durable, breathable, and supportive. He'll be steady as he goes thanks to the low-cut design for easy mobility, while the unique ZigKick sole provides responsive cushioning at the point of impact.Whether he's training to become a track star or just wanting kicks that look as great as they feel, look no further than the ZigUltra.""}]";;8,86839E+11;"[{""key"":""Gender"",""value"":[""Girls""]},{""key"":""Shoe Category"",""value"":[""Girls Shoes""]},{""key"":""Color"",""value"":[""Blue/Volt/Pink/Yellow/White/Black""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Athletic""]},{""key"":""Brand"",""value"":[""Reebok""]},{""key"":""Shoe Width"",""value"":[""Medium""]}]";;https://i5.walmartimages.com/asr/12d369ae-9dac-452c-99af-17d406c2e7d9_1.d40776ff085c42720951d398edeb0ebb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF;;"886839235819;0890000000000";;;"[{""dateSeen"":[""2017-01-27T01:24:25Z""],""name"":""Shoenerds""}]";Reebok Zig Ultra Gradeschool Kid's Shoes Size;64.90;64.90;;;new;;USD;2017-01-27T01:24:25Z;2017-01-24T00:00:00Z;;false;Shoenerds - Walmart.com;REDUCED;https://www.walmart.com/ip/Reebok-Zig-Ultra-Gradeschool-Kid-s-Shoes-Size/124210113;8,86839E+11;;;
AVpfObk2LJeJML435CrJ;;Kenneth Cole Reaction;Men,Shoes,Dress Shoes;;;2016-03-02T21:22:00Z;2016-03-02T21:22:00Z;;;;;;;;kennethcolereaction/2626748;;2626748;;Kenneth Cole Reaction Self Review Oxford Shoes;120.00;120.00;;;;;USD;2016-03-02T21:22:00Z;2016-03-02T00:00:00Z;;false;;;http://www1.macys.com/shop/product/kenneth-cole-reaction-self-review-oxford-shoes?ID=2626748&CategoryID=70405;;;;
